#obj1,#con1,#con2,#var1,#var2,#Gen,#Eval
-0.98000002,0.01303079,0.28509943,0.4759588755573,0.0915999721409561,30,5860
-0.98000002,0.01203382,0.28389774,0.475959127228166,0.0916099414732005,30,5875
-0.98000002,0.01302437,0.28517612,0.475959884806738,0.0916000362583041,30,5877
-0.98000002,0.01301229,0.28632424,0.475973766560851,0.091600157119952,30,5879
-0.98000002,0.01247013,0.2852857,0.475969307221737,0.0916055785537752,30,5885
-0.98000002,0.01327598,0.28640838,0.475970910497613,0.0915975203482275,30,5892
-0.98000002,0.01293454,0.28454323,0.47595364545329,0.0916009346050984,30,5897
-0.98000002,0.01261887,0.28456788,0.475958561238374,0.0916040911994804,31,6006
-0.98000002,0.01325545,0.28482821,0.475952348926108,0.0915977255976683,31,6010
-0.98000002,0.01183817,0.28349435,0.475957176513436,0.0916118978637347,31,6023
-0.98000002,0.01326324,0.28587419,0.475964720410761,0.0915976477315146,31,6024
-0.98000002,0.01222002,0.28404329,0.475958138649372,0.0916080795181194,31,6029
-0.98000002,0.01289885,0.28522081,0.475962256095987,0.091601291515592,31,6033
-0.98000002,0.01198873,0.28372936,0.475957777443567,0.091610392336091,31,6036
-0.98000002,0.01188696,0.28434916,0.475966665791501,0.091611409987686,31,6058
-0.98000002,0.01286424,0.28451739,0.475954366255521,0.0916016375595163,31,6060
-0.98000002,0.01309437,0.28687146,0.475979096839655,0.0915993363458803,31,6079
-0.98000002,0.01125987,0.28309272,0.475960848946701,0.0916176807448417,31,6091
-0.98000002,0.01240088,0.28504296,0.475967423485254,0.0916062709523024,31,6093
-0.98000002,0.0129488,0.28512645,0.475960398449378,0.0916007920178319,31,6097
-0.98000002,0.01262151,0.28463374,0.475959308777253,0.0916040648205278,32,6206
-0.98000002,0.01316116,0.28522032,0.475958409833481,0.0915986684538672,32,6210
-0.98000002,0.01309,0.28517975,0.475958967498763,0.0915993800967271,32,6214
-0.98000002,0.0133077,0.28548398,0.47595941167082,0.0915972031289431,32,6215
-0.98000002,0.01300657,0.28462166,0.475953527066909,0.0916002143420444,32,6217
-0.98000002,0.0118827,0.28361544,0.47595797012058,0.0916114526566288,32,6223
-0.98000002,0.01309901,0.28560164,0.475963871516197,0.091599289943687,32,6224
-0.98000002,0.01294672,0.28551618,0.475965080858237,0.0916008127575649,32,6226
-0.98000002,0.01264858,0.28549924,0.475969243607935,0.0916037941100118,32,6228
-0.98000002,0.01241652,0.28431163,0.475958464870489,0.091606114590526,32,6229
-0.98000002,0.01290047,0.28520118,0.475961997932692,0.0916012752595666,32,6233
-0.98000002,0.01254051,0.28440667,0.475957783980487,0.091604874700197,32,6236
-0.98000002,0.0126817,0.28468764,0.475959070828512,0.0916034628732146,32,6238
-0.98000002,0.01247299,0.28437888,0.475958440763081,0.0916055498742595,32,6239
-0.98000002,0.01322441,0.28534734,0.475959000055883,0.0915980360012908,32,6242
-0.98000002,0.01317233,0.2853714,0.475960049662614,0.0915985567542167,32,6243
-0.98000002,0.013098,0.28525644,0.475959765723594,0.0915993000816767,32,6245
-0.98000002,0.0129706,0.28517022,0.475960601675948,0.091600573989499,32,6258
-0.98000002,0.01291494,0.28474489,0.47595633947974,0.0916011305416233,32,6260
-0.98000002,0.01110113,0.28253936,0.475956567536314,0.0916192680223184,32,6266
-0.98000002,0.01112916,0.28260823,0.475956979463472,0.0916189878284992,32,6271
-0.98000002,0.01094561,0.28195666,0.475951888941918,0.0916208232078029,32,6277
-0.98000002,0.0130448,0.28660805,0.475976678337254,0.0915998320129653,32,6279
-0.98000002,0.01324729,0.28662358,0.475973899168536,0.0915978071921851,32,6285
-0.98000002,0.01305169,0.28516688,0.47595937464913,0.0915997631036419,32,6286
-0.98000002,0.01249015,0.28481811,0.475963432635163,0.091605378345875,32,6287
-0.98000002,0.01167758,0.28354851,0.475960174130992,0.0916135037248964,32,6291
-0.98000002,0.0126919,0.28534339,0.47596674909922,0.0916033609166013,32,6293
-0.98000002,0.01297188,0.28513034,0.475960106996868,0.0916005612215939,32,6297
-0.98000002,0.01252132,0.28386726,0.475951626261406,0.0916050666725427,32,6299
-0.98000002,0.01324204,0.28675666,0.475975564645986,0.0915978597092116,32,6300
-0.98000002,0.01237339,0.28440966,0.475960266508446,0.0916065459255945,33,6406
-0.98000002,0.01326113,0.28508238,0.475955299668529,0.0915976687366645,33,6410
-0.98000002,0.01303077,0.28508822,0.475958742070518,0.0915999723543411,33,6417
-0.98000002,0.01309751,0.28521542,0.475959283238493,0.0915993049738332,33,6421
-0.98000002,0.01087392,0.28250459,0.475959479071219,0.0916215401151528,33,6425
-0.98000002,0.0125449,0.28527957,0.475968139363426,0.0916048308114903,33,6428
-0.98000002,0.01227124,0.28410792,0.475958160232535,0.0916075674017504,33,6429
-0.98000002,0.01316469,0.28536661,0.47596010440482,0.0915986331383798,33,6433
-0.98000002,0.01317951,0.28652576,0.47597372397391,0.0915984850094211,33,6438
-0.98000002,0.01326859,0.28593289,0.475965342683745,0.09159759415555,33,6439
-0.98000002,0.01204522,0.28379258,0.475957705062545,0.0916098274838269,33,6440
-0.98000002,0.01287042,0.28465821,0.475955956661395,0.091601575801125,33,6442
-0.98000002,0.01316991,0.28521531,0.475958221902709,0.0915985809082017,33,6445
-0.98000002,0.01248805,0.28388345,0.475952306565943,0.0916053993104561,33,6446
-0.98000002,0.01129915,0.28275938,0.475956294847584,0.0916172878972617,33,6448
-0.98000002,0.01306954,0.28583888,0.475967134737372,0.0915995846100905,33,6449
-0.98000002,0.01198623,0.28441912,0.475966047695388,0.0916104174095893,33,6473
-0.98000002,0.01310615,0.28669107,0.475976771209412,0.0915992185764731,33,6479
-0.98000002,0.01156987,0.28350783,0.475961265343061,0.0916145807901537,33,6491
-0.98000002,0.01261108,0.2852835,0.47596721739869,0.091604169102027,33,6495
-0.98000002,0.01239741,0.28369558,0.475951391094318,0.091606305737387,33,6499
-0.98000002,0.0122599,0.28435663,0.475961295067149,0.0916076807895675,34,6601
-0.98000002,0.0110411,0.28277337,0.47596023975631,0.0916198683464221,34,6604
-0.98000002,0.01291034,0.28504767,0.475960021049985,0.0916011765323571,34,6606
-0.98000002,0.01310901,0.2851743,0.47595862393751,0.0915991899086079,34,6610
-0.98000002,0.01267043,0.28561572,0.4759703141268,0.0916035756430573,34,6612
-0.98000002,0.01301276,0.28515796,0.475959838078021,0.0916001523755729,34,6617
-0.98000002,0.01307667,0.28519453,0.47595933903358,0.0915995133607097,34,6621
-0.98000002,0.01226956,0.28422176,0.475959543796067,0.0916075842181653,34,6625
-0.98000002,0.01258185,0.28515632,0.475966127162091,0.0916044613335091,34,6628
-0.98000002,0.01253166,0.28445848,0.475958532030468,0.0916049632227891,34,6629
-0.98000002,0.01283217,0.28646174,0.475978044833372,0.0916019582616849,34,6630
-0.98000002,0.01305875,0.28523175,0.475960045536684,0.0915996924769363,34,6633
-0.98000002,0.01311444,0.28541975,0.475961474269236,0.0915991356003261,34,6638
-0.98000002,0.01310883,0.28560413,0.475963757318081,0.0915991917167235,34,6639
-0.98000002,0.01294257,0.28491681,0.47595798709864,0.0916008542387662,34,6640
-0.98000002,0.01287364,0.28491568,0.475958982761334,0.0916015435334649,34,6642
-0.98000002,0.01296265,0.28510503,0.475959939876839,0.091600653459712,34,6643
-0.98000002,0.0130398,0.28517057,0.475959592782415,0.0915998820522943,34,6645
-0.98000002,0.01256052,0.28437552,0.475957119210839,0.0916046746137578,34,6646
-0.98000002,0.01301687,0.28451584,0.475952113087449,0.0916001112853217,34,6647
-0.98000002,0.01158909,0.28331707,0.475958707060373,0.0916143886308575,34,6648
-0.98000002,0.01304826,0.28565387,0.475965237827367,0.091599797403762,34,6649
-0.98000002,0.01328262,0.28486719,0.475952416406051,0.0915974538625036,34,6650
-0.98000002,0.01242826,0.28434688,0.475958713676327,0.0916059971632135,34,6661
-0.98000002,0.01304336,0.28488464,0.475956127591184,0.091599846441328,34,6664
-0.98000002,0.01206117,0.28435534,0.475964189164994,0.0916096679943141,34,6673
-0.98000002,0.0130953,0.28621829,0.475971286488393,0.0915993269927555,34,6679
-0.98000002,0.0116974,0.28334437,0.475957447140357,0.0916133055575845,34,6680
-0.98000002,0.01160449,0.28344601,0.475960020666482,0.0916142346315465,34,6681
-0.98000002,0.01303776,0.28539251,0.475962271921771,0.091599902468263,34,6685
-0.98000002,0.01235679,0.28442803,0.475960728707378,0.0916067118321145,34,6686
-0.98000002,0.01298875,0.28568022,0.475966423803112,0.0916003925510487,34,6688
-0.98000002,0.0132839,0.28538282,0.475958552600197,0.0915974410650131,34,6689
-0.98000002,0.01190134,0.28386513,0.475960677635309,0.0916112662726338,34,6691
-0.98000002,0.01327412,0.2854195,0.475959133648442,0.0915975388944685,34,6692
-0.98000002,0.01286697,0.28550225,0.475966082194683,0.0916016102649323,34,6695
-0.98000002,0.01287837,0.28431635,0.475951759653562,0.0916014962953908,34,6699
-0.98000002,0.01180949,0.28383933,0.475961714475119,0.0916121847458052,35,6801
-0.98000002,0.01102933,0.282742,0.475960037610752,0.0916199860087076,35,6806
-0.98000002,0.01310911,0.28512043,0.475957979469444,0.0915991889243207,35,6809
-0.98000002,0.01252761,0.284459,0.475958597547539,0.0916050037303013,35,6822
-0.98000002,0.01331478,0.28556861,0.475960318273795,0.0915971323570027,35,6823
-0.98000002,0.01256373,0.28506235,0.475965270713132,0.0916046425026179,35,6828
-0.98000002,0.01280624,0.28574852,0.475969911040122,0.0916022175751166,35,6831
-0.98000002,0.01291676,0.28505932,0.475960066046291,0.0916011123483368,35,6833
-0.98000002,0.01254442,0.2846263,0.475960348507753,0.0916048356170693,35,6837
-0.98000002,0.01298368,0.28596644,0.475969914467638,0.0916004432062803,35,6840
-0.98000002,0.01297879,0.28513312,0.475960038882121,0.0916004920999254,35,6842
-0.98000002,0.01307744,0.28528783,0.475960441479225,0.0915995056703478,35,6845
-0.98000002,0.01154569,0.28328868,0.475959003560937,0.091614822596053,35,6848
-0.98000002,0.01287503,0.28536882,0.475964371475961,0.0916015296375287,35,6849
-0.98000002,0.01249549,0.28411006,0.475954902717939,0.091605324936737,35,6861
-0.98000002,0.01124206,0.28297962,0.475959759738403,0.0916178588530648,35,6865
-0.98000002,0.01233811,0.28467359,0.475963933444914,0.0916068986618408,35,6873
-0.98000002,0.01301759,0.28451648,0.475952110191662,0.091600104122325,35,6880
-0.98000002,0.01178745,0.28374131,0.475960866976063,0.0916124051086082,35,6881
-0.98000002,0.01240117,0.28429875,0.475958535828631,0.0916062681086144,35,6882
-0.98000002,0.01163963,0.28353871,0.475960612836868,0.0916138832861949,35,6886
-0.98000002,0.01332041,0.28576327,0.475962559399212,0.0915970760218686,35,6895
-0.98000002,0.01263868,0.28471577,0.475960036516677,0.0916038931058498,36,7001
-0.98000002,0.01302391,0.28513944,0.475959453832348,0.0916000409393098,36,7003
-0.98000002,0.01236725,0.28437874,0.475959987265788,0.0916066072820854,36,7006
-0.98000002,0.01307513,0.2851803,0.475959191658746,0.0915995286949213,36,7009
-0.98000002,0.01305827,0.28467806,0.475953443395354,0.0915996973374211,36,7011
-0.98000002,0.01319961,0.28540245,0.475960020970311,0.091598283979385,36,7013
-0.98000002,0.01324009,0.28539774,0.475959372138084,0.091597879213998,36,7015
-0.98000002,0.01326615,0.28516189,0.475956175186021,0.0915976185513094,36,7019
-0.98000002,0.01252818,0.28447918,0.4759588301855,0.0916049980914493,36,7022
-0.98000002,0.01323424,0.28544714,0.475960047461057,0.0915979377161738,36,7023
-0.98000002,0.01095144,0.28266736,0.475960287048775,0.0916207649254435,36,7027
-0.98000002,0.01259794,0.28501015,0.47596414680553,0.0916043004227616,36,7028
-0.98000002,0.01294803,0.28519614,0.475961241621548,0.0916007997243914,36,7031
-0.98000002,0.012936,0.28508728,0.475960118207738,0.0916009200083576,36,7032
-0.98000002,0.01293283,0.28507295,0.475959993612124,0.091600951708221,36,7033
-0.98000002,0.01298039,0.28502031,0.475958668969614,0.0916004760949162,36,7035
-0.98000002,0.01281349,0.28493909,0.475960142962272,0.0916021450954981,36,7037
-0.98000002,0.01301247,0.28516299,0.475959902457498,0.0916001553148187,36,7038
-0.98000002,0.01298542,0.28536022,0.475962652622061,0.0916004257839461,36,7040
-0.98000002,0.01298315,0.28513742,0.475960026462838,0.0916004485163688,36,7042
-0.98000002,0.01296606,0.2851202,0.475960071120416,0.0916006194001843,36,7044
-0.98000002,0.013018,0.28521328,0.475960421709098,0.0916001000078762,36,7045
-0.98000002,0.01183086,0.28364155,0.475959040681368,0.0916119710250121,36,7048
-0.98000002,0.01296397,0.28511292,0.475960014866203,0.0916006403151314,36,7049
-0.98000002,0.01326683,0.28552817,0.475960537449193,0.0915976117355973,36,7055
-0.98000002,0.012545,0.28448191,0.475958616538639,0.0916048298481229,36,7061
-0.98000002,0.01127515,0.28302825,0.475959855592758,0.0916175278909894,36,7065
-0.98000002,0.01284442,0.28493169,0.475959601741601,0.0916018357334134,36,7070
-0.98000002,0.01286291,0.28496481,0.47595972640454,0.0916016508657742,36,7071
-0.98000002,0.01254211,0.28460918,0.475960178010853,0.0916048587672581,36,7073
-0.98000002,0.01230079,0.2842832,0.475959819802663,0.091607271833059,36,7074
-0.98000002,0.01230254,0.2842536,0.475959440878474,0.0916072543279073,36,7075
-0.98000002,0.01299377,0.28481505,0.475956022825024,0.091600342248492,36,7080
-0.98000002,0.01245691,0.28454391,0.475960646250385,0.0916057106932325,36,7081
-0.98000002,0.01252431,0.28453564,0.475959560740289,0.0916050367537575,36,7082
-0.98000002,0.01331034,0.28546147,0.475959104290352,0.0915971766875665,36,7083
-0.98000002,0.01266907,0.28476875,0.475960223958765,0.0916035891720473,36,7086
-0.98000002,0.01156169,0.28359552,0.475962431880337,0.0916146625972784,36,7093
-0.98000002,0.01310257,0.28546198,0.475962152304705,0.0915992543642537,36,7095
-0.98000002,0.01264617,0.28472513,0.475960038575019,0.0916038181936987,37,7201
-0.98000002,0.01203231,0.28395745,0.475959862103832,0.0916099565449752,37,7203
-0.98000002,0.01318804,0.28538514,0.475959983646949,0.091598399604957,37,7213
-0.98000002,0.01284378,0.28501919,0.475960655568648,0.0916018421231715,37,7222
-0.98000002,0.01287308,0.28499878,0.47595998293831,0.0916015491349443,37,7223
-0.98000002,0.01200114,0.28380226,0.475958466047921,0.0916102682428157,37,7226
-0.98000002,0.01203678,0.28452218,0.47596653760628,0.0916099118411834,37,7228
-0.98000002,0.01294106,0.28510643,0.475960272711379,0.0916008694125848,37,7244
-0.98000002,0.01238922,0.28440892,0.475960026026978,0.0916063876449856,37,7248
-0.98000002,0.01324478,0.28542061,0.475959576480305,0.0915978323105316,37,7255
-0.98000002,0.01141052,0.28319876,0.475959909082864,0.0916161742643061,37,7257
-0.98000002,0.01125468,0.28286067,0.475958155002978,0.091617732641168,37,7261
-0.98000002,0.01278451,0.28483885,0.47595937056714,0.0916024347915093,37,7270
-0.98000002,0.01291066,0.28491016,0.475958374978481,0.0916011733548986,37,7271
-0.98000002,0.01310984,0.28527021,0.475959756679824,0.0915991816274529,37,7273
-0.98000002,0.01256722,0.28451283,0.47595866025167,0.0916046076519591,37,7274
-0.98000002,0.01248569,0.28448652,0.475959539865496,0.0916054229601739,37,7275
-0.98000002,0.01090123,0.2824192,0.475958059892076,0.0916212669746865,37,7279
-0.98000002,0.01244346,0.28456421,0.47596108559367,0.0916058452730354,37,7280
-0.98000002,0.01250623,0.28449911,0.475959389464139,0.091605217545588,37,7281
-0.98000002,0.01157873,0.2834862,0.475960877427422,0.0916144921779963,37,7290
-0.98000002,0.01169975,0.28373826,0.475962114501484,0.0916132820699873,37,7293
-0.98000002,0.01274462,0.28480297,0.475959526428448,0.091602833721678,37,7297
-0.98000002,0.01296769,0.28511871,0.475960029439603,0.0916006030785318,38,7401
-0.98000002,0.01260929,0.28466887,0.475959906935792,0.0916041869891327,38,7403
-0.98000002,0.01157892,0.28341686,0.475960047045433,0.0916144903288734,38,7406
-0.98000002,0.01232203,0.28421614,0.475958708416005,0.0916070594337197,38,7407
-0.98000002,0.01317206,0.2853654,0.47595998210152,0.0915985594605228,38,7413
-0.98000002,0.01266526,0.28475374,0.475960100575122,0.0916036272678268,38,7414
-0.98000002,0.01314798,0.28534955,0.475960145396543,0.0915988002618317,38,7418
-0.98000002,0.01291385,0.28508823,0.475960453873008,0.0916011414580088,38,7422
-0.98000002,0.01290996,0.28504397,0.475959982510645,0.091601180367625,38,7423
-0.98000002,0.01234279,0.28436433,0.47596017343919,0.0916068519011122,38,7425
-0.98000002,0.0123,0.28420464,0.475958893695974,0.0916072797901089,38,7426
-0.98000002,0.0113005,0.28308966,0.475960217610232,0.0916172744667591,38,7427
-0.98000002,0.01274804,0.28487415,0.475960325965404,0.0916027994977698,38,7428
-0.98000002,0.01301963,0.28518545,0.475960065668757,0.0916000836903206,38,7433
-0.98000002,0.01249452,0.28451379,0.475959736030587,0.0916053346331109,38,7434
-0.98000002,0.0114714,0.28324384,0.475959555816707,0.0916155654551091,38,7435
-0.98000002,0.01176193,0.28342188,0.475957427729827,0.0916126603470616,38,7436
-0.98000002,0.01100539,0.28258065,0.475958462219298,0.0916202254286671,38,7440
-0.98000002,0.01315044,0.28528458,0.475959333768527,0.0915987756273686,38,7442
-0.98000002,0.01296564,0.28513204,0.475960218444685,0.0916006235274,38,7444
-0.98000002,0.01268788,0.28477437,0.475960015686743,0.0916034010679798,38,7448
-0.98000002,0.01292714,0.28656997,0.475977946343066,0.0916010085886216,38,7453
-0.98000002,0.01320423,0.2853732,0.47595960410136,0.0915982377233506,38,7455
-0.98000002,0.01176123,0.28362996,0.475959921695324,0.0916126672473046,38,7457
-0.98000002,0.01269051,0.28476748,0.475959894825715,0.091603374758359,38,7461
-0.98000002,0.01297711,0.28452797,0.475952839996435,0.0916005088913755,38,7462
-0.98000002,0.01328147,0.28542361,0.475959075078785,0.0915974654338623,38,7464
-0.98000002,0.01285135,0.28493968,0.475959595632273,0.0916017664482153,38,7470
-0.98000002,0.01292804,0.28497072,0.475958843370269,0.0916009995795577,38,7471
-0.98000002,0.01302126,0.28517873,0.475959961569253,0.0916000673855343,38,7473
-0.98000002,0.01269122,0.28470173,0.475959099705564,0.0916033677355079,38,7474
-0.98000002,0.01282189,0.28492221,0.475959818456709,0.0916020610864317,38,7475
-0.98000002,0.01193608,0.28380671,0.475959471676128,0.0916109188631921,38,7479
-0.98000002,0.01275896,0.28493699,0.475960916097451,0.0916026902992212,38,7480
-0.98000002,0.01263262,0.28468036,0.475959702578128,0.091603953727188,38,7481
-0.98000002,0.01318451,0.28533692,0.475959459782578,0.0915984349407098,38,7483
-0.98000002,0.01258414,0.28462375,0.475959736625349,0.0916044384897331,38,7484
-0.98000002,0.01318045,0.28538387,0.475960079735881,0.091598475628403,38,7485
-0.98000002,0.01096874,0.28255462,0.475958687967696,0.0916205918920865,38,7486
-0.98000002,0.01322367,0.2854195,0.475959872147418,0.0915980433624816,38,7488
-0.98000002,0.01239802,0.28440999,0.475959909727106,0.0916062995637722,38,7489
-0.98000002,0.01246335,0.28454356,0.475960547761322,0.0916056463344613,38,7490
-0.98000002,0.01298425,0.28505093,0.475958977879858,0.0916004374692933,38,7491
-0.98000002,0.01259969,0.28470734,0.475960506681593,0.0916042829248939,38,7493
-0.98000002,0.01287876,0.28500284,0.475959948347791,0.0916014924137142,38,7497
-0.98000002,0.01179936,0.28367667,0.475959921031762,0.091612285989767,39,7603
-0.98000002,0.01220953,0.28405823,0.475958470460284,0.0916081843959119,39,7604
-0.98000002,0.01156102,0.28341637,0.475960303284837,0.0916146693502359,39,7606
-0.98000002,0.01125896,0.28274594,0.475956722898081,0.0916176898619846,39,7615
-0.98000002,0.01323292,0.28542862,0.475959845753433,0.0915979509087677,39,7617
-0.98000002,0.01150631,0.28328767,0.475959568090302,0.0916152164452183,39,7618
-0.98000002,0.01144105,0.28320048,0.47595948261386,0.0916158689156458,39,7623
-0.98000002,0.01245094,0.28448427,0.475960021742645,0.0916057704311142,39,7624
-0.98000002,0.01288995,0.28495,0.475959153630209,0.0916013804075604,39,7625
-0.98000002,0.01125757,0.2830373,0.475960221047576,0.0916177037085849,39,7627
-0.98000002,0.01267028,0.28478385,0.475960386547477,0.0916035770921866,39,7628
-0.98000002,0.01291709,0.28503385,0.475959757338244,0.0916011090985095,39,7630
-0.98000002,0.0122746,0.28427718,0.475960131516745,0.0916075337828022,39,7633
-0.98000002,0.01200384,0.28391772,0.475959804600309,0.0916102412419418,39,7634
-0.98000002,0.01264457,0.28472757,0.475960091131042,0.0916038342315008,39,7635
-0.98000002,0.0126284,0.28467493,0.475959699486081,0.0916039958953676,39,7638
-0.98000002,0.01304654,0.28517684,0.475959568793719,0.0915998145710321,39,7642
-0.98000002,0.01113524,0.28292917,0.475960721290353,0.0916189269605955,39,7643
-0.98000002,0.01119944,0.28296012,0.475960150803167,0.0916182849595577,39,7647
-0.98000002,0.01092277,0.28255125,0.475959320926338,0.0916210516297247,39,7649
-0.98000002,0.01300972,0.28521854,0.475960605767446,0.0916001828573861,39,7650
-0.98000002,0.01234413,0.28436941,0.475960214342766,0.091606838452979,39,7653
-0.98000002,0.01216403,0.28412466,0.475959929682778,0.0916086394393548,39,7657
-0.98000002,0.01285411,0.2849733,0.475959956635495,0.0916017388659171,39,7660
-0.98000002,0.01210781,0.28405029,0.47595986495527,0.091609201619191,39,7661
-0.98000002,0.01165187,0.28341385,0.475958943055344,0.0916137608179751,39,7673
-0.98000002,0.01239375,0.28433975,0.475959133852502,0.0916063422739835,39,7675
-0.98000002,0.01310098,0.28524198,0.475959549495853,0.0915992702351877,39,7676
-0.98000002,0.01184412,0.28354068,0.475957642485594,0.091611838403537,39,7681
-0.98000002,0.01239396,0.28442346,0.475960130054286,0.0916063402138202,39,7683
-0.98000002,0.01275725,0.28484354,0.475959825710171,0.0916027073957477,39,7684
-0.98000002,0.01320184,0.28537427,0.475959651914705,0.091598261638848,39,7685
-0.98000002,0.01290893,0.28502854,0.475959813391552,0.0916011906949719,39,7688
-0.98000002,0.01154109,0.2834023,0.475960427164413,0.0916148686389294,39,7690
-0.98000002,0.01262201,0.28473714,0.475960535632515,0.0916040597413265,39,7693
-0.98000002,0.01287861,0.28499803,0.475959893129003,0.0916014938981148,39,7697
-0.98000002,0.01321261,0.28520259,0.475957445019139,0.0915981540028748,39,7698
-0.98000002,0.01205787,0.28399732,0.4759599638822,0.091609700994429,40,7803
-0.98000002,0.01227969,0.28421554,0.475959321173854,0.0916074828716329,40,7804
-0.98000002,0.01179462,0.28367693,0.475959993497223,0.0916123334138654,40,7806
-0.98000002,0.01106287,0.2827631,0.475959798565878,0.0916196506833664,40,7807
-0.98000002,0.0132714,0.28570899,0.475962628996865,0.0915975661263417,40,7808
-0.98000002,0.01123333,0.28296209,0.475959678336235,0.091617946175039,40,7809
-0.98000002,0.01160874,0.28341726,0.475959615238827,0.0916141921524295,40,7815
-0.98000002,0.01308904,0.28526258,0.475959970111178,0.0915993896229803,40,7817
-0.98000002,0.01293497,0.28504352,0.475959610974761,0.0916009302934919,40,7818
-0.98000002,0.01332978,0.28557605,0.475960187440807,0.0915969823368462,40,7822
-0.98000002,0.01197183,0.28386863,0.475959687345811,0.0916105613189078,40,7823
-0.98000002,0.01286778,0.28499371,0.47596000013554,0.0916016021870968,40,7824
-0.98000002,0.01297362,0.28509105,0.475959612378828,0.0916005437650397,40,7825
-0.98000002,0.01284872,0.28511049,0.475961673090401,0.0916017927405072,40,7826
-0.98000002,0.01243826,0.28447412,0.475960086267003,0.0916058972336075,40,7827
-0.98000002,0.01291575,0.28508351,0.475960369705881,0.0916011224528089,40,7828
-0.98000002,0.01295539,0.28508871,0.475959851397347,0.0916007261195685,40,7830
-0.98000002,0.01332834,0.28556745,0.475960105926649,0.0915969967400322,40,7831
-0.98000002,0.01274841,0.28485122,0.475960046827734,0.0916027958467132,40,7833
-0.98000002,0.01261204,0.28466718,0.475959846380308,0.0916041594251514,40,7834
-0.98000002,0.01280229,0.2849177,0.475960051488466,0.0916022569797034,40,7835
-0.98000002,0.0122907,0.2837289,0.475953351148027,0.0916073727894476,40,7837
-0.98000002,0.01278642,0.28487958,0.47595982889183,0.0916024157638374,40,7838
-0.98000002,0.01326839,0.28547366,0.475959864026769,0.0915975961862423,40,7840
-0.98000002,0.01303827,0.28517225,0.475959635245497,0.0915998972996438,40,7842
